Week,Time,Day,Age_in_months,IdLabel,sum_distance_hourly
1,2020-08-27T05:00:00Z,4,25,14827B,309.597860347472
1,2020-08-27T06:00:00Z,4,25,14827B,7764.3465336346
1,2020-08-27T07:00:00Z,4,25,14827B,6842.72853111022
1,2020-08-27T09:00:00Z,4,25,14827B,7021.67979746782
1,2020-08-27T10:00:00Z,4,25,14827B,1351.97639436935
1,2020-08-27T11:00:00Z,4,25,14827B,3765.13560206565
1,2020-08-26T13:00:00Z,4,37,10793A,7439.96941774366
1,2020-08-26T14:00:00Z,4,37,10793A,5803.93495006781
1,2020-08-26T15:00:00Z,4,37,10793A,0
1,2020-08-26T16:00:00Z,4,37,10793A,1480.39144138989
1,2020-08-26T17:00:00Z,4,37,10793A,8164.12286832974
1,2020-08-26T18:00:00Z,4,37,10793A,6688.8740279724
1,2020-08-26T19:00:00Z,4,37,10793A,9220.36660375208
1,2020-08-26T20:00:00Z,4,37,10793A,355.195720694944
1,2020-08-26T21:00:00Z,4,37,10793A,8205.98955992057
1,2020-08-26T22:00:00Z,4,37,10793A,4675.92778731834
1,2020-08-26T23:00:00Z,4,37,10793A,2176.90116911621
1,2020-08-27T00:00:00Z,4,37,10793A,4952.89047085357
1,2020-08-27T01:00:00Z,4,37,10793A,6451.45252726786
1,2020-08-27T02:00:00Z,4,37,10793A,1992.1785687483
1,2020-08-27T03:00:00Z,4,37,10793A,309.597860347472
1,2020-08-27T04:00:00Z,4,37,10793A,551.597860347472
1,2020-08-27T07:00:00Z,4,37,10793A,1903.57425471683
1,2020-08-27T08:00:00Z,4,37,10793A,177.597860347472
1,2020-08-27T09:00:00Z,4,37,10793A,3174.89542449768
1,2020-08-27T10:00:00Z,4,37,10793A,1416.37853402188
1,2020-08-27T12:00:00Z,5,12,19231J,1437.38498770588
1,2020-08-27T13:00:00Z,5,12,19231J,46140.1361255598
1,2020-08-27T14:00:00Z,5,12,19231J,57600.4754843905
1,2020-08-27T15:00:00Z,5,12,19231J,0
1,2020-08-27T16:00:00Z,5,12,19231J,27391.938761695
1,2020-08-27T17:00:00Z,5,12,19231J,85785.9267879797
1,2020-08-27T18:00:00Z,5,12,19231J,46378.2335230907
1,2020-08-27T19:00:00Z,5,12,19231J,31957.7326281479
1,2020-08-27T20:00:00Z,5,12,19231J,42018.8890076036
1,2020-08-27T21:00:00Z,5,12,19231J,28854.1391118892
1,2020-08-27T22:00:00Z,5,12,19231J,177.597860347472
1,2020-08-27T23:00:00Z,5,12,19231J,1728.1785687483
1,2020-08-28T00:00:00Z,5,12,19231J,25017.2075112737
1,2020-08-28T01:00:00Z,5,12,19231J,932.378534021882
1,2020-08-28T02:00:00Z,5,12,19231J,0
1,2020-08-28T03:00:00Z,5,12,19231J,1993.56134734882
1,2020-08-28T04:00:00Z,5,12,19231J,466.189267010941
1,2020-08-28T06:00:00Z,5,12,19231J,10756.6981687342
1,2020-08-28T07:00:00Z,5,12,19231J,3526.2861568221
1,2020-08-28T09:00:00Z,5,12,19231J,9703.58742026804
1,2020-08-28T10:00:00Z,5,12,19231J,30652.8679740832
1,2020-08-28T11:00:00Z,5,12,19231J,2503.96569610671
1,2020-08-27T12:00:00Z,5,15,18291F,6431.05038761533
1,2020-08-27T13:00:00Z,5,15,18291F,55083.02606726
1,2020-08-27T14:00:00Z,5,15,18291F,33245.989654918
1,2020-08-27T15:00:00Z,5,15,18291F,11102.1552213009
1,2020-08-27T16:00:00Z,5,15,18291F,1306.37853402188
1,2020-08-27T17:00:00Z,5,15,18291F,3842.66469084398
1,2020-08-27T18:00:00Z,5,15,18291F,35394.4534977908
1,2020-08-27T19:00:00Z,5,15,18291F,6045.90557747742
1,2020-08-27T20:00:00Z,5,15,18291F,1038.79358104242
1,2020-08-27T21:00:00Z,5,15,18291F,16026.1905022924
1,2020-08-27T22:00:00Z,5,15,18291F,32916.0031697788
1,2020-08-27T23:00:00Z,5,15,18291F,37994.0786630647
1,2020-08-28T00:00:00Z,5,15,18291F,15009.9768163351
1,2020-08-28T01:00:00Z,5,15,18291F,2369.76352172777
1,2020-08-28T02:00:00Z,5,15,18291F,1195.38498770588
1,2020-08-28T03:00:00Z,5,15,18291F,1729.1721150643
1,2020-08-28T04:00:00Z,5,15,18291F,4993.06108587797
1,2020-08-28T05:00:00Z,5,15,18291F,2929.69970380273
1,2020-08-28T06:00:00Z,5,15,18291F,484
1,2020-08-28T07:00:00Z,5,15,18291F,1771.57425471683
1,2020-08-28T08:00:00Z,5,15,18291F,1707.1721150643
1,2020-08-28T09:00:00Z,5,15,18291F,43051.887606272
1,2020-08-28T10:00:00Z,5,15,18291F,34883.2205648813
1,2020-08-28T11:00:00Z,5,15,18291F,24265.470369213
1,2020-08-27T12:00:00Z,5,18,16829E,1792.58070840083
1,2020-08-27T13:00:00Z,5,18,16829E,12277.6735174159
1,2020-08-27T14:00:00Z,5,18,16829E,1792.58070840083
1,2020-08-27T16:00:00Z,5,18,16829E,13317.2455630274
1,2020-08-27T17:00:00Z,5,18,16829E,26843.6761484871
1,2020-08-27T18:00:00Z,5,18,16829E,10169.4927395622
1,2020-08-27T19:00:00Z,5,18,16829E,1455.19572069494
1,2020-08-27T20:00:00Z,5,18,16829E,14730.0391440698
1,2020-08-27T21:00:00Z,5,18,16829E,16038.6198524706
1,2020-08-27T22:00:00Z,5,18,16829E,7654.10775185636
1,2020-08-27T23:00:00Z,5,18,16829E,2629.57425471683
1,2020-08-28T00:00:00Z,5,18,16829E,13959.8240623228
1,2020-08-28T01:00:00Z,5,18,16829E,708.189267010941
1,2020-08-28T02:00:00Z,5,18,16829E,664.793581042416
1,2020-08-28T03:00:00Z,5,18,16829E,309.597860347472
1,2020-08-28T05:00:00Z,5,18,16829E,4557.3506838126
1,2020-08-28T06:00:00Z,5,18,16829E,0
1,2020-08-28T07:00:00Z,5,18,16829E,487.195720694944
1,2020-08-28T08:00:00Z,5,18,16829E,2169.77642909577
1,2020-08-28T09:00:00Z,5,18,16829E,10555.282076026
1,2020-08-28T10:00:00Z,5,18,16829E,18602.7984212189
1,2020-08-28T11:00:00Z,5,18,16829E,7346.71206588784
1,2020-08-27T12:00:00Z,5,20,16509C,13504.6047359973
1,2020-08-27T13:00:00Z,5,20,16509C,29998.1687144172
1,2020-08-27T14:00:00Z,5,20,16509C,26588.4029835841
1,2020-08-27T16:00:00Z,5,20,16509C,3212.15496311766
1,2020-08-27T17:00:00Z,5,20,16509C,24918.2760443078
1,2020-08-27T18:00:00Z,5,20,16509C,10065.2798669207
1,2020-08-27T19:00:00Z,5,20,16509C,2699.37428944325
1,2020-08-27T20:00:00Z,5,20,16509C,23398.3490703051
1,2020-08-27T21:00:00Z,5,20,16509C,6615.31417081395
1,2020-08-27T22:00:00Z,5,20,16509C,24842.9039639699
1,2020-08-27T23:00:00Z,5,20,16509C,21505.9189068112
1,2020-08-28T00:00:00Z,5,20,16509C,2676.1656613803
1,2020-08-28T01:00:00Z,5,20,16509C,729.195720694944
1,2020-08-28T02:00:00Z,5,20,16509C,1483.97639436935
1,2020-08-28T03:00:00Z,5,20,16509C,0
1,2020-08-28T05:00:00Z,5,20,16509C,953.384987705885
1,2020-08-28T07:00:00Z,5,20,16509C,643.787127358413
1,2020-08-28T08:00:00Z,5,20,16509C,4692.93563679207
1,2020-08-28T09:00:00Z,5,20,16509C,9627.87127358413
1,2020-08-28T10:00:00Z,5,20,16509C,13840.0627497004
1,2020-08-28T11:00:00Z,5,20,16509C,7613.30347255131
1,2020-08-27T12:00:00Z,5,25,14827B,11896.7760005547
1,2020-08-27T13:00:00Z,5,25,14827B,0
1,2020-08-27T14:00:00Z,5,25,14827B,15949.6793787763
1,2020-08-27T15:00:00Z,5,25,14827B,6954.3313451018
1,2020-08-27T16:00:00Z,5,25,14827B,7778.91205350263
1,2020-08-27T17:00:00Z,5,25,14827B,50972.3978447322
1,2020-08-27T18:00:00Z,5,25,14827B,35813.8419489504
1,2020-08-27T19:00:00Z,5,25,14827B,5114.32992697086
1,2020-08-27T20:00:00Z,5,25,14827B,19450.8944730149
1,2020-08-27T21:00:00Z,5,25,14827B,2568.36783575924
1,2020-08-27T22:00:00Z,5,25,14827B,15530.1052184601
1,2020-08-27T23:00:00Z,5,25,14827B,31787.8855553166
1,2020-08-28T00:00:00Z,5,25,14827B,18701.891624226
1,2020-08-28T01:00:00Z,5,25,14827B,0
1,2020-08-28T02:00:00Z,5,25,14827B,1240.98284805336
1,2020-08-28T03:00:00Z,5,25,14827B,487.195720694944
1,2020-08-28T04:00:00Z,5,25,14827B,2242.29685508474
1,2020-08-28T05:00:00Z,5,25,14827B,177.597860347472
1,2020-08-28T06:00:00Z,5,25,14827B,4770.59371016948
1,2020-08-28T07:00:00Z,5,25,14827B,0
1,2020-08-28T08:00:00Z,5,25,14827B,1151.98930173736
1,2020-08-28T09:00:00Z,5,25,14827B,23236.347768916
1,2020-08-28T10:00:00Z,5,25,14827B,28671.0575536391
1,2020-08-28T11:00:00Z,5,25,14827B,6113.50343782489
1,2020-08-27T12:00:00Z,5,37,10793A,1151.98930173736
1,2020-08-27T13:00:00Z,5,37,10793A,8089.42396799311
1,2020-08-27T14:00:00Z,5,37,10793A,2745.57646382219
1,2020-08-27T15:00:00Z,5,37,10793A,487.195720694944
1,2020-08-27T16:00:00Z,5,37,10793A,1483.97639436935
1,2020-08-27T17:00:00Z,5,37,10793A,6624.85616696029
1,2020-08-27T18:00:00Z,5,37,10793A,9785.06699427907
1,2020-08-27T19:00:00Z,5,37,10793A,4890.40586128947
1,2020-08-27T21:00:00Z,5,37,10793A,0
1,2020-08-27T22:00:00Z,5,37,10793A,0
1,2020-08-27T23:00:00Z,5,37,10793A,2946.94633505471
1,2020-08-28T00:00:00Z,5,37,10793A,2390.76997541177
1,2020-08-28T01:00:00Z,5,37,10793A,7963.94439398208
1,2020-08-28T02:00:00Z,5,37,10793A,4937.13781117101
1,2020-08-28T04:00:00Z,5,37,10793A,1593.97639436935
1,2020-08-28T05:00:00Z,5,37,10793A,466.189267010941
1,2020-08-28T06:00:00Z,5,37,10793A,441.597860347472
1,2020-08-28T07:00:00Z,5,37,10793A,1661.57425471683
1,2020-08-28T09:00:00Z,5,37,10793A,3187.95278873871
1,2020-08-28T10:00:00Z,5,37,10793A,7663.09059990972
1,2020-08-28T11:00:00Z,5,37,10793A,5072.33353186596
1,2020-08-28T12:00:00Z,6,12,19231J,2369.76352172777
1,2020-08-28T14:00:00Z,6,12,19231J,19108.4797934791
1,2020-08-28T15:00:00Z,6,12,19231J,4007.13560206565
1,2020-08-28T16:00:00Z,6,12,19231J,71036.4664415644
1,2020-08-28T17:00:00Z,6,12,19231J,38036.4311290229
1,2020-08-28T18:00:00Z,6,12,19231J,16354.9040647501
1,2020-08-28T19:00:00Z,6,12,19231J,1437.38498770588
1,2020-08-28T20:00:00Z,6,12,19231J,3960.15496311766
1,2020-08-28T21:00:00Z,6,12,19231J,15844.8304264618
1,2020-08-28T22:00:00Z,6,12,19231J,27552.5794991442
1,2020-08-28T23:00:00Z,6,12,19231J,24750.5492903655
1,2020-08-29T00:00:00Z,6,12,19231J,6768.39516302683
1,2020-08-29T01:00:00Z,6,12,19231J,355.195720694944
1,2020-08-29T03:00:00Z,6,12,19231J,1128.78067367441
1,2020-08-29T04:00:00Z,6,12,19231J,5000.40586128947
1,2020-08-29T05:00:00Z,6,12,19231J,796.793581042416
1,2020-08-29T06:00:00Z,6,12,19231J,2434.1656613803
1,2020-08-29T07:00:00Z,6,12,19231J,2106.75706804376
1,2020-08-29T08:00:00Z,6,12,19231J,7966.18677725899
1,2020-08-29T09:00:00Z,6,12,19231J,825.918321062856
1,2020-08-29T10:00:00Z,6,12,19231J,2733.29756415021
1,2020-08-29T11:00:00Z,6,12,19231J,3610.74636978112
1,2020-08-28T12:00:00Z,6,15,18291F,3105.69475015863
1,2020-08-28T13:00:00Z,6,15,18291F,5610.26971394092
1,2020-08-28T14:00:00Z,6,15,18291F,11458.135079124
1,2020-08-28T15:00:00Z,6,15,18291F,3430.94633505471
1,2020-08-28T16:00:00Z,6,15,18291F,40038.7605157048
1,2020-08-28T17:00:00Z,6,15,18291F,27863.0884164198
1,2020-08-28T18:00:00Z,6,15,18291F,13952.408328578
1,2020-08-28T19:00:00Z,6,15,18291F,4247.75282346513
1,2020-08-28T20:00:00Z,6,15,18291F,2686.70615748674
1,2020-08-28T21:00:00Z,6,15,18291F,839.195720694944
1,2020-08-28T22:00:00Z,6,15,18291F,16556.4378426098
1,2020-08-28T23:00:00Z,6,15,18291F,21796.6128758449
1,2020-08-29T00:00:00Z,6,15,18291F,2985.76352172777
1,2020-08-29T01:00:00Z,6,15,18291F,355.195720694944
1,2020-08-29T02:00:00Z,6,15,18291F,1419.57425471683
1,2020-08-29T03:00:00Z,6,15,18291F,9682.08056367183
1,2020-08-29T04:00:00Z,6,15,18291F,25115.9563969081
1,2020-08-29T05:00:00Z,6,15,18291F,0
1,2020-08-29T06:00:00Z,6,15,18291F,950.189267010941
1,2020-08-29T07:00:00Z,6,15,18291F,6347.5837209723
1,2020-08-29T09:00:00Z,6,15,18291F,466.189267010941
1,2020-08-29T10:00:00Z,6,15,18291F,10237.205350733
1,2020-08-29T11:00:00Z,6,15,18291F,6383.63463152933
1,2020-08-28T12:00:00Z,6,18,16829E,1593.97639436935
1,2020-08-28T14:00:00Z,6,18,16829E,8234.48628587825
1,2020-08-28T15:00:00Z,6,18,16829E,309.597860347472
1,2020-08-28T16:00:00Z,6,18,16829E,17881.1618387674
1,2020-08-28T17:00:00Z,6,18,16829E,19550.1811998194
1,2020-08-28T18:00:00Z,6,18,16829E,3343.16141680166
1,2020-08-28T19:00:00Z,6,18,16829E,3603.96569610671
1,2020-08-28T20:00:00Z,6,18,16829E,9163.49494866762
1,2020-08-28T21:00:00Z,6,18,16829E,11854.8799363735
1,2020-08-28T22:00:00Z,6,18,16829E,11786.28852971
1,2020-08-28T23:00:00Z,6,18,16829E,5662.74857888649
1,2020-08-29T00:00:00Z,6,18,16829E,7104.71206588784
1,2020-08-29T01:00:00Z,6,18,16829E,309.597860347472
1,2020-08-29T02:00:00Z,6,18,16829E,2390.76997541177
1,2020-08-29T03:00:00Z,6,18,16829E,906.793581042416
1,2020-08-29T05:00:00Z,6,18,16829E,3052.36783575924
1,2020-08-29T07:00:00Z,6,18,16829E,885.787127358413
1,2020-08-29T08:00:00Z,6,18,16829E,3163.36138207524
1,2020-08-29T10:00:00Z,6,18,16829E,5507.53995082354
1,2020-08-29T11:00:00Z,6,18,16829E,3589.3506838126
1,2020-08-28T12:00:00Z,6,20,16509C,1174.37853402188
1,2020-08-28T13:00:00Z,6,20,16509C,7634.30992623531
1,2020-08-28T14:00:00Z,6,20,16509C,5442.14426485502
1,2020-08-28T15:00:00Z,6,20,16509C,906.793581042416
1,2020-08-28T16:00:00Z,6,20,16509C,26086.6523692243
1,2020-08-28T17:00:00Z,6,20,16509C,34842.3579814282
1,2020-08-28T18:00:00Z,6,20,16509C,8386.88842553077
1,2020-08-28T19:00:00Z,6,20,16509C,7634.30992623531
1,2020-08-28T20:00:00Z,6,20,16509C,11315.8498770589
1,2020-08-28T21:00:00Z,6,20,16509C,11900.8670290055
1,2020-08-28T22:00:00Z,6,20,16509C,16314.2542258168
1,2020-08-28T23:00:00Z,6,20,16509C,8631.09059990972
1,2020-08-29T00:00:00Z,6,20,16509C,9974.08414622572
1,2020-08-29T03:00:00Z,6,20,16509C,177.597860347472
1,2020-08-29T04:00:00Z,6,20,16509C,1372.98284805336
1,2020-08-29T05:00:00Z,6,20,16509C,4714.93563679207
1,2020-08-29T06:00:00Z,6,20,16509C,1437.38498770589
1,2020-08-29T07:00:00Z,6,20,16509C,1437.38498770588
1,2020-08-29T09:00:00Z,6,20,16509C,5063.3506838126
1,2020-08-29T10:00:00Z,6,20,16509C,2145.57425471683
1,2020-08-29T11:00:00Z,6,20,16509C,1725.97639436935
1,2020-08-28T12:00:00Z,6,25,14827B,355.195720694944
1,2020-08-28T13:00:00Z,6,25,14827B,11930.6706215863
1,2020-08-28T14:00:00Z,6,25,14827B,7365.12711290837
1,2020-08-28T15:00:00Z,6,25,14827B,906.793581042416
1,2020-08-28T16:00:00Z,6,25,14827B,44772.9031515703
1,2020-08-28T17:00:00Z,6,25,14827B,46150.6143222689
1,2020-08-28T18:00:00Z,6,25,14827B,45885.4515790594
1,2020-08-28T19:00:00Z,6,25,14827B,11431.2705397482
1,2020-08-28T20:00:00Z,6,25,14827B,1063.38498770589
1,2020-08-28T21:00:00Z,6,25,14827B,9321.49850652199
1,2020-08-28T22:00:00Z,6,25,14827B,47354.3577241609
1,2020-08-28T23:00:00Z,6,25,14827B,44243.701803034
1,2020-08-29T00:00:00Z,6,25,14827B,5028.118450119
1,2020-08-29T01:00:00Z,6,25,14827B,0
1,2020-08-29T02:00:00Z,6,25,14827B,5360.92493852943
1,2020-08-29T03:00:00Z,6,25,14827B,6899.95509224472
1,2020-08-29T04:00:00Z,6,25,14827B,0
1,2020-08-29T05:00:00Z,6,25,14827B,3098.95924242271
1,2020-08-29T06:00:00Z,6,25,14827B,2833.70544842127
1,2020-08-29T07:00:00Z,6,25,14827B,0
1,2020-08-29T08:00:00Z,6,25,14827B,0
1,2020-08-29T09:00:00Z,6,25,14827B,13937.143836314
1,2020-08-29T10:00:00Z,6,25,14827B,4344.6954592241
1,2020-08-29T11:00:00Z,6,25,14827B,3165.56355645419
1,2020-08-28T12:00:00Z,6,37,10793A,2102.1785687483
1,2020-08-28T14:00:00Z,6,37,10793A,1148.79358104242
1,2020-08-28T16:00:00Z,6,37,10793A,5497.84750417092
1,2020-08-28T17:00:00Z,6,37,10793A,4949.44536451839
1,2020-08-28T18:00:00Z,6,37,10793A,5433.66539990945
1,2020-08-28T19:00:00Z,6,37,10793A,309.597860347472
1,2020-08-28T20:00:00Z,6,37,10793A,309.597860347472
1,2020-08-28T22:00:00Z,6,37,10793A,664.793581042416
1,2020-08-28T23:00:00Z,6,37,10793A,6782.83035222428
1,2020-08-29T00:00:00Z,6,37,10793A,7244.87551816277
1,2020-08-29T01:00:00Z,6,37,10793A,3451.41805959201
1,2020-08-29T02:00:00Z,6,37,10793A,177.597860347472
1,2020-08-29T03:00:00Z,6,37,10793A,1597.1721150643
1,2020-08-29T04:00:00Z,6,37,10793A,0
1,2020-08-29T06:00:00Z,6,37,10793A,4541.91627574006
1,2020-08-29T08:00:00Z,6,37,10793A,1259.78712735841
1,2020-08-29T09:00:00Z,6,37,10793A,0
1,2020-08-29T10:00:00Z,6,37,10793A,466.189267010941
1,2020-08-29T11:00:00Z,6,37,10793A,5800.70985678247
1,2020-08-29T12:00:00Z,7,12,19231J,242
1,2020-08-29T13:00:00Z,7,12,19231J,35865.2631618295
1,2020-08-29T14:00:00Z,7,12,19231J,51292.1383433034
1,2020-08-29T15:00:00Z,7,12,19231J,15877.4586904558
1,2020-08-29T16:00:00Z,7,12,19231J,27411.428550374
1,2020-08-29T17:00:00Z,7,12,19231J,24268.1311513756
1,2020-08-29T18:00:00Z,7,12,19231J,6256.04393393133
1,2020-08-29T19:00:00Z,7,12,19231J,4473.32486907659
1,2020-08-29T20:00:00Z,7,12,19231J,4465.78943086442
1,2020-08-29T21:00:00Z,7,12,19231J,25796.6869279044
1,2020-08-29T22:00:00Z,7,12,19231J,17153.9066489763
1,2020-08-29T23:00:00Z,7,12,19231J,19459.3444611977
1,2020-08-30T00:00:00Z,7,12,19231J,466.189267010941
1,2020-08-30T01:00:00Z,7,12,19231J,2061.15920769629
1,2020-08-30T03:00:00Z,7,12,19231J,6623.95211396591
1,2020-08-30T06:00:00Z,7,12,19231J,132
1,2020-08-30T07:00:00Z,7,12,19231J,2390.76997541177
1,2020-08-30T08:00:00Z,7,12,19231J,3792.87756348557
1,2020-08-30T09:00:00Z,7,12,19231J,7323.35794096271
1,2020-08-30T10:00:00Z,7,12,19231J,309.597860347472
1,2020-08-30T11:00:00Z,7,12,19231J,8831.38911534691
1,2020-08-29T12:00:00Z,7,15,18291F,7148.95580131018
1,2020-08-29T13:00:00Z,7,15,18291F,6109.31417081395
1,2020-08-29T14:00:00Z,7,15,18291F,3413.13560206565
1,2020-08-29T15:00:00Z,7,15,18291F,39318.4958721499
1,2020-08-29T16:00:00Z,7,15,18291F,44001.2013801036
1,2020-08-29T17:00:00Z,7,15,18291F,24949.9921909917
1,2020-08-29T18:00:00Z,7,15,18291F,21353.1792340473
1,2020-08-29T19:00:00Z,7,15,18291F,29837.271916471
1,2020-08-29T20:00:00Z,7,15,18291F,4925.07399324598
1,2020-08-29T21:00:00Z,7,15,18291F,20373.697403571
1,2020-08-29T22:00:00Z,7,15,18291F,6491.47834200387
1,2020-08-29T23:00:00Z,7,15,18291F,6252.84821323639
1,2020-08-30T00:00:00Z,7,15,18291F,12922.7430924512
1,2020-08-30T01:00:00Z,7,15,18291F,885.787127358413
1,2020-08-30T02:00:00Z,7,15,18291F,2655.15920769629
1,2020-08-30T03:00:00Z,7,15,18291F,355.195720694944
1,2020-08-30T04:00:00Z,7,15,18291F,953.384987705885
1,2020-08-30T05:00:00Z,7,15,18291F,1529.57425471683
1,2020-08-30T06:00:00Z,7,15,18291F,5256.06753956198
1,2020-08-30T07:00:00Z,7,15,18291F,177.597860347472
1,2020-08-30T08:00:00Z,7,15,18291F,16793.8335509195
1,2020-08-30T09:00:00Z,7,15,18291F,8491.56506898576
1,2020-08-30T11:00:00Z,7,15,18291F,14711.338056969
1,2020-08-29T12:00:00Z,7,18,16829E,885.787127358413
1,2020-08-29T14:00:00Z,7,18,16829E,6815.12711290838
1,2020-08-29T15:00:00Z,7,18,16829E,20595.9705362832
1,2020-08-29T16:00:00Z,7,18,16829E,21901.9598380206
1,2020-08-29T17:00:00Z,7,18,16829E,5796.13135748701
1,2020-08-29T18:00:00Z,7,18,16829E,2498.1785687483
1,2020-08-29T19:00:00Z,7,18,16829E,10463.0928090151
1,2020-08-29T20:00:00Z,7,18,16829E,5489.72921783448
1,2020-08-29T21:00:00Z,7,18,16829E,6148.73567151849
1,2020-08-29T22:00:00Z,7,18,16829E,15884.8349342176
1,2020-08-29T23:00:00Z,7,18,16829E,10344.4991932463
1,2020-08-30T00:00:00Z,7,18,16829E,2411.77642909577
1,2020-08-30T02:00:00Z,7,18,16829E,1571.58716208483
1,2020-08-30T03:00:00Z,7,18,16829E,1437.38498770589
1,2020-08-30T04:00:00Z,7,18,16829E,1416.37853402188
1,2020-08-30T05:00:00Z,7,18,16829E,177.597860347472
1,2020-08-30T06:00:00Z,7,18,16829E,1682.58070840083
1,2020-08-30T07:00:00Z,7,18,16829E,309.597860347472
1,2020-08-30T08:00:00Z,7,18,16829E,2233.1850224323
1,2020-08-30T09:00:00Z,7,18,16829E,441.597860347472
1,2020-08-30T10:00:00Z,7,18,16829E,5415.3506838126
1,2020-08-30T11:00:00Z,7,18,16829E,3649.56355645419
1,2020-08-29T12:00:00Z,7,20,16509C,12996.6777619946
1,2020-08-29T13:00:00Z,7,20,16509C,13033.2326556594
1,2020-08-29T14:00:00Z,7,20,16509C,177.597860347472
1,2020-08-29T15:00:00Z,7,20,16509C,32514.2181347839
1,2020-08-29T16:00:00Z,7,20,16509C,19042.1941071875
1,2020-08-29T17:00:00Z,7,20,16509C,14204.0262367018
1,2020-08-29T18:00:00Z,7,20,16509C,13688.0498423324
1,2020-08-29T19:00:00Z,7,20,16509C,4291.14850943365
1,2020-08-29T20:00:00Z,7,20,16509C,14266.0520514378
1,2020-08-29T21:00:00Z,7,20,16509C,11658.8670290055
1,2020-08-29T22:00:00Z,7,20,16509C,20194.5726412093
1,2020-08-29T23:00:00Z,7,20,16509C,1792.58070840083
1,2020-08-30T00:00:00Z,7,20,16509C,4579.73991609712
1,2020-08-30T05:00:00Z,7,20,16509C,6961.74212520249
1,2020-08-30T06:00:00Z,7,20,16509C,3536.36783575924
1,2020-08-30T07:00:00Z,7,20,16509C,0
1,2020-08-30T09:00:00Z,7,20,16509C,4003.55064908618
1,2020-08-30T11:00:00Z,7,20,16509C,14996.6305507333
1,2020-08-29T12:00:00Z,7,25,14827B,3031.36138207524
1,2020-08-29T13:00:00Z,7,25,14827B,27588.7593501245
1,2020-08-29T14:00:00Z,7,25,14827B,309.597860347472
1,2020-08-29T15:00:00Z,7,25,14827B,57667.9772615582
1,2020-08-29T16:00:00Z,7,25,14827B,70784.061636267
1,2020-08-29T17:00:00Z,7,25,14827B,45891.111742442
1,2020-08-29T18:00:00Z,7,25,14827B,7681.50564693025
1,2020-08-29T19:00:00Z,7,25,14827B,56984.8806647985
1,2020-08-29T20:00:00Z,7,25,14827B,11110.9237065223
1,2020-08-29T21:00:00Z,7,25,14827B,3884.29331957157
