IdLabel,DateTime_bin,Distance
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,0
10793A,3599.99999904633,237
10793A,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
14827B,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
16509C,3599.99999904633,0
